Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
6733,Indore,Mhow,Wheat,Other,FAQ,2000,2551,2275,06 Jan 2020
6734,Rampur,Milak,Wheat,Dara,FAQ,2005,2195,2105,28 Jan 2020
6735,Sabarkantha,Modasa(Tintoi),Wheat,Lokwan,FAQ,1950,2250,2025,02 Jan 2020
6736,Sabarkantha,Modasa(Tintoi),Wheat,Lokwan,FAQ,2050,2150,2100,23 Jan 2020
6737,Farukhabad,Mohamadabad,Wheat,Dara,FAQ,1950,2020,2000,17 Jan 2020
6738,Farukhabad,Mohamadabad,Wheat,Dara,FAQ,1980,2050,2030,20 Jan 2020
6739,Farukhabad,Mohamadabad,Wheat,Dara,FAQ,1980,2050,2030,24 Jan 2020
6740,Farukhabad,Mohamadabad,Wheat,Dara,FAQ,1980,2050,2030,25 Jan 2020
6741,Morena,Morena,Wheat,Lokwan,FAQ,2050,2162,2160,18 Jan 2020
6742,Panchmahals,Morva Hafad,Wheat,Deshi,FAQ,2000,2100,2050,02 Jan 2020
6743,Mumbai,Mumbai,Wheat,Other,FAQ,2500,4000,3250,06 Jan 2020
6744,Sambhal,Muradabad,Wheat,Hybrid,FAQ,2020,2050,2040,05 Jan 2020
6745,Sambhal,Muradabad,Wheat,Hybrid,FAQ,2040,2060,2050,09 Jan 2020
6746,Sambhal,Muradabad,Wheat,Hybrid,FAQ,2040,2060,2050,18 Jan 2020
6747,Hamirpur,Muskara,Wheat,Dara,FAQ,2020,2100,2050,03 Jan 2020
6748,Muzaffarnagar,Muzzafarnagar,Wheat,Dara,FAQ,2120,2185,2150,18 Jan 2020
6749,Muzaffarnagar,Muzzafarnagar,Wheat,Dara,FAQ,2130,2180,2150,16 Jan 2020
6750,Mysore,Mysore (Bandipalya),Wheat,Local,FAQ,3000,3400,3200,07 Jan 2020
6751,Mysore,Mysore (Bandipalya),Wheat,Local,FAQ,3300,3600,3450,22 Jan 2020
6752,Bahraich,Naanpara,Wheat,Dara,FAQ,1910,1970,1940,30 Jan 2020
6753,Bahraich,Naanpara,Wheat,Dara,FAQ,1920,1980,1950,27 Jan 2020
6754,Bahraich,Naanpara,Wheat,Dara,FAQ,1950,2010,1980,21 Jan 2020
6755,Kanpur,Kanpur(Grain),Wheat,Dara,FAQ,2000,2200,2100,14 Jan 2020
6756,Kanpur,Kanpur(Grain),Wheat,Dara,FAQ,2050,2150,2100,23 Jan 2020
6757,Kheda,Kapadvanj,Wheat,Other,FAQ,2000,2200,2100,18 Jan 2020
6758,Chittorgarh,Kapasan,Wheat,Lokwan,FAQ,1700,2100,1840,17 Jan 2020
6759,Chittorgarh,Kapasan,Wheat,Lokwan,FAQ,1750,2150,1840,21 Jan 2020
6760,Shivpuri,Karera,Wheat,Other,FAQ,2200,2250,2225,10 Jan 2020
6761,Khargone,Karhi,Wheat,Other,FAQ,2000,2075,2075,24 Jan 2020
6762,Khargone,Karhi,Wheat,Other,FAQ,2000,2100,2060,31 Jan 2020
6763,Khargone,Karhi,Wheat,Other,FAQ,2100,2180,2150,04 Jan 2020
6764,Raigad,Karjat(Raigad),Wheat,Other,FAQ,2000,2500,2250,02 Jan 2020
6765,Sholapur,Karmala,Wheat,Other,FAQ,1851,2500,2211,01 Jan 2020
6766,Chitrakut,Karvi,Wheat,Dara,FAQ,1925,2040,2015,06 Jan 2020
6767,Kasganj,Kasganj,Wheat,Dara,FAQ,2040,2060,2050,08 Jan 2020
6768,Murshidabad,Kasimbazar,Wheat,Sonalika,FAQ,2175,2230,2200,03 Jan 2020
6769,Murshidabad,Kasimbazar,Wheat,Sonalika,FAQ,2175,2230,2200,04 Jan 2020
6770,Murshidabad,Kasimbazar,Wheat,Sonalika,FAQ,2275,2330,2300,31 Jan 2020
6771,Khargone,Kasrawad,Wheat,Local,FAQ,2120,2185,2160,27 Jan 2020
6772,Khargone,Kasrawad,Wheat,Local,FAQ,2160,2250,2205,20 Jan 2020
6773,Khargone,Kasrawad,Wheat,Local,FAQ,2250,2300,2275,15 Jan 2020
6774,Katni,Katni,Wheat,Lokwan,FAQ,2180,2225,2195,04 Jan 2020
6775,Katni,Katni,Wheat,Lokwan,FAQ,2200,2228,2211,09 Jan 2020
6776,Baran,Kawai Salpura (Atru),Wheat,Other,FAQ,2050,2096,2073,28 Jan 2020
6777,Baran,Kawai Salpura (Atru),Wheat,Other,FAQ,2180,2212,2196,18 Jan 2020
6778,Baran,Kawai Salpura (Atru),Wheat,Other,FAQ,2182,2255,2219,11 Jan 2020
6779,Farukhabad,Kayamganj,Wheat,Dara,FAQ,2080,2100,2090,16 Jan 2020
6780,Farukhabad,Kayamganj,Wheat,Dara,FAQ,2080,2100,2090,22 Jan 2020
6781,Kekri,Kekri,Wheat,Other,FAQ,1890,2216,2090,21 Jan 2020
6782,Ujjain,Khachrod,Wheat,Lokwan,FAQ,2022,2276,2075,28 Jan 2020
6783,Agra,Khairagarh,Wheat,Dara,FAQ,1850,1950,1900,29 Jan 2020
6784,Agra,Khairagarh,Wheat,Dara,FAQ,1900,2000,1950,16 Jan 2020
6785,Khairthal Tijara,Khairthal,Wheat,Other,FAQ,2000,2050,2025,29 Jan 2020
6786,Khairthal Tijara,Khairthal,Wheat,Other,FAQ,2130,2170,2150,18 Jan 2020
6787,Sant Kabir Nagar,Khalilabad,Wheat,Dara,FAQ,1810,1960,1900,24 Jan 2020
6788,Sant Kabir Nagar,Khalilabad,Wheat,Dara,FAQ,1825,1940,1900,08 Jan 2020
6789,Anand,Khambhat(Grain Market),Wheat,Other,FAQ,2070,2110,2090,02 Jan 2020
6790,Anand,Khambhat(Grain Market),Wheat,Other,FAQ,2140,2180,2160,23 Jan 2020
6791,Shivpuri,Khaniadhana,Wheat,Lokwan,FAQ,2023,2060,2041,27 Jan 2020
6792,Shivpuri,Khaniadhana,Wheat,Other,FAQ,2010,2150,2080,04 Jan 2020
6793,Bankura,Khatra,Wheat,Sonalika,FAQ,1750,1830,1800,10 Jan 2020
6794,Bankura,Khatra,Wheat,Sonalika,FAQ,1750,1830,1800,29 Jan 2020
6795,Bankura,Khatra,Wheat,Sonalika,FAQ,1750,1840,1800,09 Jan 2020
6796,Bankura,Khatra,Wheat,Sonalika,FAQ,1750,1840,1800,16 Jan 2020
6797,Bankura,Khatra,Wheat,Sonalika,FAQ,1750,1840,1800,22 Jan 2020
6798,Sabarkantha,Khedbrahma,Wheat,Other,FAQ,2000,2250,2125,05 Jan 2020
6799,Sabarkantha,Khedbrahma,Wheat,Other,FAQ,2275,2425,2350,03 Jan 2020
6800,Alwar,Kherli,Wheat,Other,FAQ,2140,2188,2155,13 Jan 2020
6801,Harda,Khirakiya,Wheat,147 Average,FAQ,2030,2075,2064,28 Jan 2020
6802,Bulandshahar,Khurja,Wheat,Dara,FAQ,2015,2305,2180,18 Jan 2020
6803,Bulandshahar,Khurja,Wheat,Dara,FAQ,2050,2290,2170,06 Jan 2020
6804,Fatehpur,Kishunpur,Wheat,Dara,FAQ,1900,2100,2000,04 Jan 2020
6805,Jalaun (Orai),Konch,Wheat,Dara,FAQ,2060,2120,2100,02 Jan 2020
6806,Jalaun (Orai),Konch,Wheat,Dara,FAQ,2060,2120,2100,04 Jan 2020
6807,Mau(Maunathbhanjan),Kopaganj,Wheat,Dara,FAQ,1900,2000,1965,13 Jan 2020
6808,Mirzapur,Mirzapur,Wheat,Dara,FAQ,2025,2065,2050,28 Jan 2020
6809,Mirzapur,Mirzapur,Wheat,Dara,FAQ,2025,2075,2050,23 Jan 2020
6810,Sabarkantha,Modasa,Wheat,Lokwan Gujrat,FAQ,2150,2390,2250,21 Jan 2020
6811,Farukhabad,Mohamadabad,Wheat,Dara,FAQ,1980,2060,2050,27 Jan 2020
6812,Morbi,Morbi,Wheat,Local,FAQ,2095,2555,2325,07 Jan 2020
6813,Morena,Morena,Wheat,Lokwan,FAQ,2030,2049,2045,23 Jan 2020
6814,Amarawati,Morshi,Wheat,Other,FAQ,2000,2150,2075,04 Jan 2020
6815,Panchmahals,Morva Hafad,Wheat,Deshi,FAQ,2000,2100,2050,07 Jan 2020
6816,Panchmahals,Morva Hafad,Wheat,Deshi,FAQ,2000,2100,2050,20 Jan 2020
6817,Mumbai,Mumbai,Wheat,Other,FAQ,2500,4000,3250,01 Jan 2020
6818,Mumbai,Mumbai,Wheat,Other,FAQ,2600,4200,3400,15 Jan 2020
6819,Mumbai,Mumbai,Wheat,Other,FAQ,2600,4200,3400,17 Jan 2020
6820,Sambhal,Muradabad,Wheat,Hybrid,FAQ,2060,2090,2080,23 Jan 2020
6821,Sambhal,Muradabad,Wheat,Hybrid,FAQ,2090,2110,2100,31 Jan 2020
6822,Hamirpur,Muskara,Wheat,Dara,FAQ,2000,2040,2030,21 Jan 2020
6823,Mysore,Mysore (Bandipalya),Wheat,Local,FAQ,3000,3400,3200,03 Jan 2020
6824,Bahraich,Naanpara,Wheat,Dara,FAQ,1920,1980,1950,22 Jan 2020
6825,Bahraich,Naanpara,Wheat,Dara,FAQ,1920,1980,1950,25 Jan 2020
6826,Ujjain,Nagda,Wheat,Other,FAQ,2051,2080,2056,28 Jan 2020
6827,Ujjain,Nagda,Wheat,Other,FAQ,2092,2301,2156,21 Jan 2020
6828,Ujjain,Nagda,Wheat,Other,FAQ,2251,2451,2340,04 Jan 2020
6829,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2500,2700,2650,03 Jan 2020
6830,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2500,2700,2650,04 Jan 2020
6831,Nanded,Nanded,Wheat,Sharbati,FAQ,1930,1940,1940,21 Jan 2020
6832,Nandurbar,Nandurbar,Wheat,Other,FAQ,2000,2460,2253,24 Jan 2020
6833,Gadag,Nargunda,Wheat,H.D.,Medium,2400,2400,2400,06 Jan 2020
6834,Narsinghpur,Narsinghpur,Wheat,Other,FAQ,2000,2049,2020,29 Jan 2020
6835,Narsinghpur,Narsinghpur,Wheat,Other,FAQ,2055,2081,2071,20 Jan 2020
6836,Narsinghpur,Narsinghpur,Wheat,Other,FAQ,2136,2136,2136,04 Jan 2020
6837,Sehore,Nasrullaganj,Wheat,Other,FAQ,2010,2076,2021,23 Jan 2020
6838,Siddharth Nagar,Naugarh,Wheat,Dara,FAQ,1930,1980,1955,03 Jan 2020
6839,Maharajganj,Nautnava,Wheat,Dara,FAQ,1800,1900,1870,07 Jan 2020
6840,Maharajganj,Nautnava,Wheat,Dara,FAQ,1900,2100,1970,13 Jan 2020
6841,Maharajganj,Nautnava,Wheat,Dara,FAQ,1950,2050,2000,31 Jan 2020
6842,Maharajganj,Nautnava,Wheat,Dara,FAQ,2000,2100,2050,29 Jan 2020
6843,Gonda,Nawabganj,Wheat,Dara,FAQ,1900,2300,1925,19 Jan 2020
6844,Neemuch,Neemuch,Wheat,147 Average,FAQ,2051,2321,2140,28 Jan 2020
6845,Neemuch,Neemuch,Wheat,147 Average,FAQ,2081,2471,2150,27 Jan 2020
6846,Neemuch,Neemuch,Wheat,147 Average,FAQ,2255,2550,2375,16 Jan 2020
6847,Ahmednagar,Newasa,Wheat,Maharashtra 2189,FAQ,2125,2165,2150,05 Jan 2020
6848,Ahmednagar,Newasa,Wheat,Maharashtra 2189,FAQ,2150,2450,2250,19 Jan 2020
6849,Chittorgarh,Nimbahera,Wheat,Other,FAQ,2150,2456,2299,13 Jan 2020
6850,Tikamgarh,Niwadi,Wheat,Lokwan,FAQ,2040,2070,2055,22 Jan 2020
6851,Tikamgarh,Niwadi,Wheat,Lokwan,FAQ,2130,2150,2140,17 Jan 2020
6852,Tonk,Niwai,Wheat,Other,FAQ,2005,2030,2010,24 Jan 2020
6853,Raisen,Obedullaganj,Wheat,Lokwan,FAQ,2100,2291,2200,03 Jan 2020
6854,Jabalpur,Paatan,Wheat,Lokwan,FAQ,1900,2325,2120,28 Jan 2020
6855,Rajgarh,Pachaur,Wheat,147 Average,FAQ,2080,2450,2110,28 Jan 2020
6856,Chattrapati Sambhajinagar,Paithan,Wheat,Bansi,FAQ,2010,2451,2251,21 Jan 2020
6857,Banaskanth,Palanpur,Wheat,Other,FAQ,2025,2250,2137,31 Jan 2020
6858,Tikamgarh,Palera,Wheat,Mill Quality,FAQ,1965,2005,1985,08 Jan 2020
6859,Tikamgarh,Palera,Wheat,Mill Quality,FAQ,1980,2020,2000,14 Jan 2020
6860,Lakhimpur,Paliakala,Wheat,Dara,FAQ,1980,2030,2010,31 Jan 2020
6861,Sholapur,Pandharpur,Wheat,Maharashtra 2189,FAQ,2450,2450,2450,17 Jan 2020
6862,Maharajganj,Partaval,Wheat,Dara,FAQ,1900,1950,1930,10 Jan 2020
6863,Maharajganj,Partaval,Wheat,Dara,FAQ,1900,1950,1930,29 Jan 2020
6864,Jalana,Partur,Wheat,Maharashtra 2189,FAQ,1800,2628,2190,17 Jan 2020
6865,Patan,Patan,Wheat,Other,FAQ,2105,2405,2255,17 Jan 2020
6866,Damoh,Patharia,Wheat,Lokwan MP No. 1,FAQ,1950,2060,2025,31 Jan 2020
6867,Jhabua,Petlawad,Wheat,147 Average,FAQ,2130,2208,2200,24 Jan 2020
6868,Shivpuri,Pichhour,Wheat,Lokwan,FAQ,2010,2030,2020,25 Jan 2020
6869,Pillibhit,Pilibhit,Wheat,Dara,FAQ,1965,2090,2035,04 Jan 2020
6870,Pillibhit,Pilibhit,Wheat,Dara,FAQ,1990,2075,2040,27 Jan 2020
6871,Pillibhit,Pilibhit,Wheat,Dara,FAQ,2010,2085,2050,11 Jan 2020
6872,Hoshangabad,Pipariya,Wheat,Other,FAQ,1780,2120,2058,29 Jan 2020
6873,Mandsaur,Piplya,Wheat,147 Average,FAQ,1990,2290,2150,31 Jan 2020
6874,Mandsaur,Piplya,Wheat,Lok -1 (Nilami Rate),FAQ,2211,2451,2360,10 Jan 2020
6875,Shivpuri,Pohari,Wheat,Mill Quality,FAQ,1845,2000,1975,24 Jan 2020
6876,Morena,Porsa,Wheat,Mill Quality,FAQ,2011,2017,2015,08 Jan 2020
6877,Pratapgarh,Pratapgarh,Wheat,Dara,FAQ,1910,1935,1925,16 Jan 2020
6878,Pratapgarh,Pratapgarh,Wheat,Dara,FAQ,1920,1940,1930,28 Jan 2020
6879,Pratapgarh,Pratapgarh,Wheat,Other,FAQ,2066,2201,2133,27 Jan 2020
6880,Pratapgarh,Pratapgarh,Wheat,Other,FAQ,2119,2278,2198,18 Jan 2020
6881,Pratapgarh,Pratapgarh,Wheat,Other,FAQ,2122,2320,2221,10 Jan 2020
6882,Tikamgarh,Prithvipur,Wheat,Mill Quality,FAQ,2075,2085,2080,04 Jan 2020
6883,Kanpur Dehat,Pukharayan,Wheat,Dara,FAQ,1900,2100,1970,01 Jan 2020
6884,Kanpur Dehat,Pukharayan,Wheat,Dara,FAQ,1900,2100,1980,16 Jan 2020
6885,Pune,Pune,Wheat,Sharbati,FAQ,4200,4700,4450,07 Jan 2020
6886,Pillibhit,Puranpur,Wheat,Dara,FAQ,2000,2080,2040,16 Jan 2020
6887,Pillibhit,Puranpur,Wheat,Dara,FAQ,2005,2100,2055,28 Jan 2020
6888,Unnao,Purwa,Wheat,Dara,FAQ,1980,2020,2000,12 Jan 2020
6889,Shahjahanpur,Puwaha,Wheat,Dara,FAQ,1960,1980,1970,14 Jan 2020
6890,Shahjahanpur,Puwaha,Wheat,Dara,FAQ,1960,1980,1970,16 Jan 2020
6891,Shahjahanpur,Puwaha,Wheat,Dara,FAQ,1970,2000,1980,17 Jan 2020
6892,Shahjahanpur,Puwaha,Wheat,Dara,FAQ,2000,2100,2000,30 Jan 2020
6893,Ahmednagar,Rahata,Wheat,Other,FAQ,1900,2261,1900,25 Jan 2020
6894,Sagar,Rahatgarh,Wheat,Other,FAQ,2100,2150,2125,07 Jan 2020
6895,Ahmednagar,Rahuri,Wheat,Other,FAQ,2000,2400,2215,20 Jan 2020
6896,Ahmednagar,Rahuri(Vambori),Wheat,Other,FAQ,2000,2421,2210,01 Jan 2020
6897,Ahmednagar,Rahuri(Vambori),Wheat,Other,FAQ,2100,2400,2250,22 Jan 2020
6898,Raebarelli,Raibareilly,Wheat,Dara,FAQ,1990,2010,2000,04 Jan 2020
6899,Raigarh,Raigarh,Wheat,Other,FAQ,2100,2100,2100,27 Jan 2020
6900,Dhar,Rajgarh,Wheat,147 Average,FAQ,2131,2650,2350,21 Jan 2020
6901,Rajkot,Rajkot,Wheat,Lokwan,FAQ,2165,2330,2265,29 Jan 2020
6902,Rajkot,Rajkot,Wheat,Lokwan,FAQ,2280,2405,2330,13 Jan 2020
6903,Rajkot,Rajkot,Wheat,Sharbati,FAQ,2260,2450,2310,31 Jan 2020
6904,Chhatarpur,Rajnagar,Wheat,Dara Mill Quality,FAQ,1980,2050,2020,16 Jan 2020
6905,Chhatarpur,Rajnagar,Wheat,Mill Quality,FAQ,1960,1995,1970,25 Jan 2020
6906,Chhatarpur,Rajnagar,Wheat,Mill Quality,FAQ,1990,2050,2000,23 Jan 2020
6907,Chhatarpur,Rajnagar,Wheat,Mill Quality,FAQ,2000,2050,2010,14 Jan 2020
6908,Rajnandgaon,Rajnandgaon,Wheat,Deshi,FAQ,1725,1725,1725,23 Jan 2020
6909,Rajnandgaon,Rajnandgaon,Wheat,Deshi,FAQ,2252,2311,2301,18 Jan 2020
6910,Amreli,Rajula,Wheat,PISSI,FAQ,2165,2675,2420,28 Jan 2020
6911,Rampur,Rampur,Wheat,Dara,FAQ,2040,2060,2050,20 Jan 2020
6912,Birbhum,Rampurhat,Wheat,Sonalika,FAQ,1880,1900,1890,09 Jan 2020
6913,Ahmednagar,Kopargaon,Wheat,Other,FAQ,2000,2401,2305,14 Jan 2020
6914,Mathura,Kosikalan,Wheat,Dara,FAQ,2060,2130,2100,04 Jan 2020
6915,Mathura,Kosikalan,Wheat,Dara,FAQ,2100,2150,2125,31 Jan 2020
6916,Kota,Kota,Wheat,Other,FAQ,2063,2186,2100,24 Jan 2020
6917,Kota,Kota,Wheat,Other,FAQ,2131,2255,2185,02 Jan 2020
6918,Anupur,Kotma,Wheat,Other,FAQ,1900,1900,1900,31 Jan 2020
6919,Dhar,Kukshi,Wheat,Other,FAQ,1800,2100,2000,30 Jan 2020
6920,Dhar,Kukshi,Wheat,Other,FAQ,2000,2150,2050,09 Jan 2020
6921,Dhar,Kukshi,Wheat,Other,FAQ,2050,2200,2130,07 Jan 2020
6922,Hamirpur,Kurara,Wheat,Dara,FAQ,1950,2050,2000,03 Jan 2020
6923,Hamirpur,Kurara,Wheat,Dara,FAQ,2050,2150,2100,20 Jan 2020
6924,Rajgarh,Kurawar,Wheat,Lok -1 (Nilami Rate),FAQ,1900,2400,2300,20 Jan 2020
6925,Sholapur,Kurdwadi(Modnimb),Wheat,Other,FAQ,1971,2100,2000,20 Jan 2020
6926,Bhind,Lahar,Wheat,Other,FAQ,1935,2041,2040,26 Jan 2020
6927,Bhind,Lahar,Wheat,Other,FAQ,2205,2210,2206,08 Jan 2020
6928,Bhandara,Lakhandur,Wheat,Other,FAQ,2000,2050,2025,23 Jan 2020
6929,Lakhimpur,Lakhimpur,Wheat,Dara,FAQ,1950,2050,1990,01 Jan 2020
6930,Lakhimpur,Lakhimpur,Wheat,Dara,FAQ,1950,2070,2000,07 Jan 2020
6931,Lakhimpur,Lakhimpur,Wheat,Dara,FAQ,1970,2050,2010,17 Jan 2020
6932,Lakhimpur,Lakhimpur,Wheat,Dara,FAQ,1980,2040,2010,09 Jan 2020
6933,Seoni,Lakhnadon,Wheat,Mill Quality,FAQ,1900,1950,1920,03 Jan 2020
6934,Raebarelli,Lalganj,Wheat,Dara,FAQ,1930,2000,1950,01 Jan 2020
6935,Raebarelli,Lalganj,Wheat,Dara,FAQ,1950,2000,1980,15 Jan 2020
6936,Lalitpur,Lalitpur,Wheat,Dara,FAQ,1960,2025,1985,04 Jan 2020
6937,Nashik,Lasalgaon,Wheat,Maharashtra 2189,FAQ,2000,2626,2451,21 Jan 2020
6938,Nashik,Lasalgaon,Wheat,Maharashtra 2189,FAQ,2000,2626,2499,03 Jan 2020
6939,Nashik,Lasalgaon,Wheat,Maharashtra 2189,FAQ,2000,2670,2352,20 Jan 2020
6940,Nashik,Lasalgaon,Wheat,Maharashtra 2189,FAQ,2052,2726,2699,17 Jan 2020
6941,Nashik,Lasalgaon(Niphad),Wheat,Maharashtra 2189,FAQ,2000,2371,2330,23 Jan 2020
6942,Nashik,Lasalgaon(Niphad),Wheat,Maharashtra 2189,FAQ,2160,2370,2310,29 Jan 2020
6943,Nashik,Lasalgaon(Niphad),Wheat,Maharashtra 2189,FAQ,2175,2351,2281,03 Jan 2020
6944,Nashik,Lasalgaon(Niphad),Wheat,Maharashtra 2189,FAQ,2258,2461,2368,09 Jan 2020
6945,Chattrapati Sambhajinagar,Lasur Station,Wheat,Other,FAQ,1950,2450,2250,29 Jan 2020
6946,Chattrapati Sambhajinagar,Lasur Station,Wheat,Other,FAQ,2050,2650,2500,15 Jan 2020
6947,Chhatarpur,LavKush Nagar(Laundi),Wheat,Other,FAQ,1965,2000,1978,30 Jan 2020
6948,Chhatarpur,LavKush Nagar(Laundi),Wheat,Other,FAQ,1970,2000,1985,22 Jan 2020
6949,Chhatarpur,LavKush Nagar(Laundi),Wheat,Other,FAQ,1990,2010,2000,18 Jan 2020
6950,Chhatarpur,LavKush Nagar(Laundi),Wheat,Other,FAQ,1990,2100,2000,21 Jan 2020
6951,Chhatarpur,LavKush Nagar(Laundi),Wheat,Other,FAQ,2005,2010,2007,03 Jan 2020
6952,Nanded,Loha,Wheat,Other,FAQ,1900,2000,1905,29 Jan 2020
6953,Lucknow,Lucknow,Wheat,Dara,FAQ,2000,2040,2020,16 Jan 2020
6954,Lucknow,Lucknow,Wheat,Dara,FAQ,2000,2050,2025,18 Jan 2020
6955,Dausa,Madanganj Mahuwa,Wheat,Other,FAQ,2091,2150,2130,04 Jan 2020
6956,Dausa,Madanganj Mahuwa,Wheat,Other,FAQ,2100,2134,2110,15 Jan 2020
6957,Dausa,Madanganj Mandawar,Wheat,Other,FAQ,2025,2061,2030,23 Jan 2020
6958,Dausa,Madanganj Mandawar,Wheat,Other,FAQ,2061,2153,2120,17 Jan 2020
6959,Dausa,Madanganj Mandawar,Wheat,Other,FAQ,2071,4131,2109,15 Jan 2020
6960,Hardoi,Madhoganj,Wheat,Dara,FAQ,2000,2050,2025,31 Jan 2020
6961,Ujjain,Mahidpur,Wheat,Other,FAQ,2000,2000,2000,12 Jan 2020
6962,Ujjain,Mahidpur,Wheat,Other,FAQ,2060,2465,2246,01 Jan 2020
6963,Khiri (Lakhimpur),Maigalganj,Wheat,Dara,FAQ,1930,2010,1960,30 Jan 2020
6964,Khiri (Lakhimpur),Maigalganj,Wheat,Dara,FAQ,1950,2020,2000,09 Jan 2020
6965,Sehore,Rehati,Wheat,Local,FAQ,1931,1931,1931,31 Jan 2020
6966,Sagar,Rehli,Wheat,Other,FAQ,1900,2100,2000,03 Jan 2020
6967,Sagar,Rehli,Wheat,Other,FAQ,1950,2150,2050,05 Jan 2020
6968,Rewa,Rewa,Wheat,Other,FAQ,2028,2151,2126,16 Jan 2020
6969,Rewa,Rewa,Wheat,Other,FAQ,2060,2167,2145,02 Jan 2020
6970,Kanpur Dehat,Rura,Wheat,Dara,FAQ,1850,1900,1870,29 Jan 2020
6971,Kanpur Dehat,Rura,Wheat,Dara,FAQ,1850,1910,1870,09 Jan 2020
6972,Kanpur Dehat,Rura,Wheat,Dara,FAQ,1870,1910,1900,27 Jan 2020
6973,Sagar,Sagar,Wheat,Other,FAQ,2030,2340,2250,30 Jan 2020
6974,Sagar,Sagar,Wheat,Other,FAQ,2140,2330,2225,17 Jan 2020
6975,Sagar,Sagar,Wheat,Other,FAQ,2165,2400,2315,04 Jan 2020
6976,Saharanpur,Saharanpur,Wheat,Dara,FAQ,2090,2160,2125,23 Jan 2020
6977,Siddharth Nagar,Sahiyapur,Wheat,Dara,FAQ,1840,2000,1945,11 Jan 2020
6978,Ratlam,Sailana,Wheat,Other,FAQ,2100,2475,2287,22 Jan 2020
6979,Ratlam,Sailana,Wheat,Other,FAQ,2100,2626,2363,21 Jan 2020
6980,Ratlam,Sailana,Wheat,Other,FAQ,2235,2604,2419,07 Jan 2020
6981,Birbhum,Sainthia,Wheat,Sonalika,FAQ,1870,1890,1880,16 Jan 2020
6982,Khargone,Sanawad,Wheat,Lokwan,FAQ,2100,2251,2181,20 Jan 2020
6983,Khargone,Sanawad,Wheat,Lokwan,FAQ,2180,2290,2260,08 Jan 2020
6984,Khargone,Sanawad,Wheat,Lokwan,FAQ,2210,2265,2240,18 Jan 2020
6985,Hardoi,Sandi,Wheat,Other,FAQ,1700,1750,1730,11 Jan 2020
6986,Hardoi,Sandi,Wheat,Other,FAQ,1700,1800,1750,19 Jan 2020
6987,Hardoi,Sandi,Wheat,Other,FAQ,1700,1800,1750,23 Jan 2020
6988,Hardoi,Sandi,Wheat,Other,FAQ,1700,1800,1750,27 Jan 2020
6989,Hardoi,Sandila,Wheat,Dara,FAQ,1900,2040,1980,11 Jan 2020
6990,Hardoi,Sandila,Wheat,Dara,FAQ,1920,2050,1980,18 Jan 2020
6991,Sangli,Sangli,Wheat,Other,FAQ,2700,3200,2950,03 Jan 2020
6992,Sangli,Sangli,Wheat,Other,FAQ,2700,3200,2950,04 Jan 2020
6993,Hanumangarh,Sangriya,Wheat,Other,FAQ,2042,2042,2042,31 Jan 2020
6994,Hanumangarh,Sangriya,Wheat,Other,FAQ,2085,2121,2121,24 Jan 2020
6995,Indore,Sanwer,Wheat,Other,FAQ,2273,2273,2273,23 Jan 2020
6996,Nashik,Satana,Wheat,Other,FAQ,1900,2700,2502,08 Jan 2020
6997,Satna,Satna,Wheat,Other,FAQ,1985,2081,2046,21 Jan 2020
6998,Satna,Satna,Wheat,Other,FAQ,2000,2166,2156,09 Jan 2020
6999,Satna,Satna,Wheat,Other,FAQ,2041,2159,2149,14 Jan 2020
7000,Amreli,Savarkundla,Wheat,Lokwan,FAQ,1705,2450,2078,01 Jan 2020
7001,Amreli,Savarkundla,Wheat,Lokwan,FAQ,2000,2550,2275,24 Jan 2020
7002,Amreli,Savarkundla,Wheat,Lokwan,FAQ,2375,2375,2375,15 Jan 2020
7003,Nagpur,Savner,Wheat,Other,FAQ,1500,1500,1500,14 Jan 2020
7004,Swai Madhopur,Sawai Madhopur,Wheat,Other,FAQ,2115,2135,2135,15 Jan 2020
7005,Gorakhpur,Sehjanwa,Wheat,Dara,FAQ,1930,1940,1940,03 Jan 2020
7006,Sehore,Sehore,Wheat,Lokwan,FAQ,1940,2340,2222,30 Jan 2020
7007,Sehore,Sehore,Wheat,Lokwan,FAQ,2000,2550,2350,03 Jan 2020
7008,Sehore,Sehore,Wheat,MP Sharbati,FAQ,2360,2709,2570,08 Jan 2020
7009,Hoshangabad,Semriharchand,Wheat,Lok -1 (Nilami Rate),FAQ,1992,1992,1992,30 Jan 2020
7010,Datia,Sevda,Wheat,Mill Quality,FAQ,2100,2130,2110,15 Jan 2020
7011,Hardoi,Shahabad(New Mandi),Wheat,Dara,FAQ,1900,2000,1950,13 Jan 2020
7012,Hardoi,Shahabad(New Mandi),Wheat,Dara,FAQ,1940,2020,1980,19 Jan 2020
7013,Hardoi,Shahabad(New Mandi),Wheat,Dara,FAQ,1940,2020,1980,24 Jan 2020
7014,Hardoi,Shahabad(New Mandi),Wheat,Dara,FAQ,1950,2050,2000,28 Jan 2020
7015,Sagar,Shahagarh,Wheat,Other,FAQ,2100,2210,2155,08 Jan 2020
7016,Shehdol,Shahdol,Wheat,Other,FAQ,1840,1955,1850,15 Jan 2020
